airport_id,airport_name,city_id
ZWS,Stuttgart Hauptbahnhof,STR
ZWW,Newport News Railway,PHF
ZXP,ScotRailway,PSL
ZXS,Exchangest Railway,BUF
ZXT,Heydar Aliyev,BAK
ZYD,Lisbon TP,LIS
ZYF,Faro TP,FAO
ZYI,Zunyi Xinzhou Airport,ZYI
ZYL,Civil Airport,ZYL
ZYN,Railway,FNI
ZYQ,Syracuse Railway,SYR
ZYZ,Berchem Railway,ANR
ZZU,Mzuzu,ZZU
ZZV,Zanesville,ZZV
ZMH,108 Mile Ranch,ZMH
YJC,A Coruna Railway Station,LCG
XNR,Aabenraa Bus Station,XNR
XHJ,Aachen Hbf Railway Station,AAH
XOA,Aalbaek Bus Station,XOA
ZTG,Aalborg Railway Station,AAL
ZDA,Aarau Railway Station,ZDA
ZJH,Aarhus H Railway Station,AAR
ZID,Aarhus Bus Station,AAR
ZXA,Aberdeen Railway Station,ABZ
ZVJ,EK Bus Station,AUH
AOM,Adam,AOM
AEE,Adareil,AEE
ZII,Adelaide Ferry Port,ADL
ZDB,Adelboden Bus Station,ZDB
YIE,Arxan Yiershi Airport,YIE
ZDC,Aigle Railway Station,ZDC
QXB,Aix-en-Provence TGV Railway Station,QXB
XHC,Akaslompolo Bus Station,XHC
XXR,Al Railway Station,XXR
ZVH,EK Bus Station,AAN
IQA,Al Asad Air Base,IQA
TQD,Al Taqaddum AB,TQD
NJF,Al-Najaf International Airport,NJF
ULH,Prince Abdul Majeed bin Abdulaziz Airport,ULH
XJJ,Albacete Bus Station,ABC
EEM,Albacete Railway Station,ABC
ZLY,Albany Railway Station,ALB
QWY,Albany Bus Station,CVO
BYF,Bray,BYF
XLY,Aldershot Railway Station,XLY
XFS,Alexandria Railway Station,XFS
YJE,Alicante Railway Station,ALC
QYL,Almelo Railway Station,QYL
XJA,Alvdal Railway Station,XJA
QYM,Amersfoort Railway Station,QYM
XZK,Amherst Railway Station,XZK
ZYA,Amsterdam Centraal Railway Station,AMS
XGI,Andalsnes Railway Station,XGI
DVD,Andavadoaka,DVD
AOP,Andoas,AOP
QXG,Angers Railway Station,ANE
VLY,Anglesey Airport,VLY
TZO,Tsimiroro,TZO
QOB,Ansbach Railway Station,QOB
ZWE,Antwerp Central Railway Station,ANR
QYP,Apeldoorn Railway Station,QYP
ZAP,Appenzell Railway Station,ZAP
RKA,Aratika-Nord,RKA
XXT,Arboga Railway Station,XXT
ZDD,Arbon Railway Station,ZDD
XGD,Arendal Railway Station,XGD
ZAF,Arles Railway Station,ZAF
XHT,Arna Railway Station,XHT
QAR,Arnhem Bus Station,ZYM
ZYM,Arnhem Railway Station,ZYM
ZDE,Arosa Railway Station,ZDE
ATC,Arthur's Town,ATC
XHQ,Hopa Bus Station,XHQ
XYY,Arvika Railway Station,XYY
PGU,Ala'Marvdasht Airport,PGU
ZCB,Aschaffenburg Hbf Railway Station,ZCB
QDH,International Rail Station,QDH
AHM,Sumner Parker Field,AHM
XGU,Asker Railway Station,XGU
ZRA,Atlantic City Railway Station,AIY
XNZ,Auckland Ferry Port,AKL
AKS,Gwaunaru'u,AKS
CII,Cildir,CII
ZDG,Baden Railway Station,ZDG
OAI,Bagram,OAI
BJQ,Bahja,BJQ
AEB,Youjiang,AEB
NBS,Changbaishan Airport,NBS
BJE,Baleela,BJE
YEB,Bar River,YEB
XJB,Barcelona Bus Station,BCN
YJD,Franca Railway Station,BCN
YJB,Sants Railway Station,BCN
ZBA,Basel Bad Railway Station,EAP
XQB,Basingstoke Railway Station,XQB
QQX,Bath Spa Railway Station,QQX
PQD,Pasikudha SPB,BTC
JTC,Bauru-Arealva Airport,JTC
RLK,Bayannur Tianjitai Airport,RLK
NVN,Nervino,NVN
XQD,Bedford Railway Station,XQD
BYJ,Beja International,BYJ
XVV,Belleville Railway Station,XVV
ZDI,Bellinzona Railway Station,ZDI
EYK,Beloyarsky Airport,EYK
GMD,Ben Slimane,GMD
EZV,Berezovo,EZV
QFV,Bergen Railway Station,BGO
XUB,Berkak Railway Station,XUB
BER,Brandenburg,BER
QPP,Berlin Hbf Railway Station,BER
QWB,Ostbahnhof Railway Station,BER
QWC,Zoo Railway Station,BER
NWU,Bermuda NAS,BDA
ZDJ,Bern Railway Station,BRN
XQG,Berwick-upon-Tweed Railway Station,XQG
QWZ,Best Bus Station,QWZ
BXP,Biala Podlaska,BXP
ZDK,Biel/Bienne Railway Station,ZDK
YJI,Abando Railway Station,BIO
ZBC,Colmore Row Bus Station,BHX
QQN,New Street Rail Station,BHX
ZMZ,Bjerka Railway Station,ZMZ
VBM,Blue Mountain,VBM
XXC,Bo Railway Station,XXC
BPO,Bo'ao Railway Station,BPO
QBO,Bochum Hbf Railway Station,QBO
ODO,Bodaybo Airport,ODO
BQG,Bogorodskoye,BQG
BPL,Bole Airport,BPL
IBT,Bologna Central Railway Station,BLQ
ZBN,Bolzano/Bozen Bus Station,BZO
BZQ,Bolzano/Bozen Railway Station,BZO
TGP,Podkamennaya Tunguska Airport,TGP
XJF,Falun Bus Station,BLE
XWF,Falun C Railway Station,BLE
UAR,Bouarfa,UAR
XHH,Boulder Bus Station,WBU
XPN,Brampton Railway Station,XPN
ZMW,Brande Bus Station,ZMW
XFV,Brantford Railway Station,XFV
ZRG,Bratislava Bus Station,BTS
ZQU,Wolfsburg Rail Station,BWE
XGZ,Bregenz Railway Station,XGZ
ZDL,Brig Railway Station,ZDL
BQD,Brindisi Railway Station,BDS
XQN,Brisbane Ferry Port,BNE
ZDN,Brno Bus Station,BRQ
XAQ,Bronderslev Bus Station,XAQ
ZVB,Brumunddal Railway Station,ZVB
ZYR,Midi Railway Station,BRU
XOB,Bryne Railway Station,XOB
ZDO,Buchs SG Railway Station,ZDO
XXJ,Deli Railway Station,BUD
XXQ,Keleti Railway Station,BUD
HBU,Bulgan,HBU
QZM,Bullocks Flat Bus Station,QZM
BUR,Bob Hope Airport,BUR
ZDP,Burgdorf Railway Station,ZDP
RGS,Burgos,RGS
XJU,Burgos Bus Station,RGS
KJI,Kanasi Airport,KJI
RUE,Butembo,RUE
DCP,Cabin Plant Heliport,DCP
XFF,Calais-Frethun Rail Station,CQF
OAZ,Camp Bastion,OAZ
XAZ,Campbellton Railway Station,XAZ
YVN,Cape Dyer,YVN
XAW,Capreol Railway Station,XAW
XON,Carleton Railway Station,XON
TZC,Tuscola Area,TZC
XUF,Cartagena Railway Station,XUF
ICS,Cascade,ICS
CTJ,Caserta Railway Station,CTJ
XZB,Casselman Railway Station,XZB
CDT,Castellon,CDT
BWW,Las Brujas,BWW
CYW,Celaya,CYW
XCI,Chambord Railway Station,XCI
ZDQ,Champery Railway Station,ZDQ
XDL,Chandler Railway Station,XDL
ZDR,Chateau-d'Oex Railway Station,ZDR
QDK,Greyhound Bus Station,CHA
XHS,Chemainus Railway Station,XHS
ZFI,Chesterfield Bus Station,ZFI
ZDS,Chiasso Railway Station,ZDS
CHI,Chicago FSS,CHI
ZUN,Chicago Union Railway Station,CHI
QUG,Goodwood,QUG
ZAK,Chiusa/Klausen Bus Station,ZAK
JUH,Chizhou Jiuhuashan Airport,JUH
CKW,Christmas Creek Mine,CKW
ZDT,Chur Railway Station,ZDT
XAD,Churchill Railway Station,YYQ
XJI,Ciudad Real Railway Station,CQM
KFE,Fortescue Dave Forrest,KFE
XGJ,Cobourg Railway Station,XGJ
COE,Coeur D'Alene,COE
BNJ,Bonn Hbf Railway Station,CGN
QKU,Messe/Deutz Rail Station,CGN
BYV,Beira Lake SPB,CMB
RML,Ratmalana,CMB
QCY,Coningsby RAF Station,QCY
ZGH,Copenhagen H Rail Station,CPH
XOJ,Cordoba Central Railway Station,ODB
RMU,Corvera International,RMU
XGK,Coteau Railway Station,XGK
OTT,Andre Maggi,OTT
CXB,Coxs Bazar Airport,CXB
QWL,Crackenback Village Bus Station,QWL
XVC,Crewe Railway Station,XVC
QJJ,FlightLink Bus Station,DNN
DMS,SABTCO Bus Station,DMM
DCY,Daocheng Yading Airport,DCY
DQA,Daqing Shi Airport,DQA
XVG,Darlington Railway Station,XVG
ZDV,Davos Dorf Railway Station,ZDV
DHB,Deer Harbor,DHB
XXD,Degerfors Railway Station,XXD
IAO,Sayak (Siargao),IAO
ZDW,Delemont Railway Station,ZDW
QWM,Longmont Bus Station,DEN
XQH,Derby Railway Station,XQH
DCN,RAAF Curtin,DRB
YIP,Willow Run Airport,DTT
QYV,Deventer Railway Station,QYV
ZEQ,Dewsbury Bus Station,ZEQ
DEY,Deyang Bus Station,DEY
DRV,Dharavandhoo AIrport,DRV
DTI,Diamantina,DTI
XPW,Parkway Railway Station,XPW
ZDX,Dietikon Railway Station,ZDX
XED,Marne/Chessy Rail Station,XED
XGP,Dombas Railway Station,XGP
ZFG,Sheffield Bus Station,DSA
VDH,Dong Hoi Airport,VDH
XHO,City Bus Station,XHO
DDB,CZ Bus Station,XHO
QQD,Priory Railway Station,QQD
QYC,Drachten Bus Station,QYC
DRK,Drake Bay,DRK
XND,Drammen Railway Station,XND
ZVD,Drangedal Railway Station,ZVD
DRX,Dresden Bus Station,DRS
XIR,Dresden Hbf Railway Station,DRS
XDM,Drummondville Railway Station,XDM
XNB,Chelsea Twr EY Bus Station,DXB
DCG,Dubai Creek SPB,DXB
XEU,Hyatt Rgncy EY Bus Station,DXB
ZXZ,Jumeirah Beach Bus Station,DXB
XMB,Marina Mall EY Bus Station,DXB
DUI,Duisburg Hbf Railway Station,DUI
JNJ,Jaaluni,JNJ
XVU,Durham Railway Station,MME
DWR,Dwyer Air Base,DWR
ZXE,Waverley Railway Station,EDI
YED,Namao Field,YEA
XZL,Edmonton Railway Station,YEA
XRD,Egersund Railway Station,XRD
ZYE,Eindhoven Railway Station,EIN
ZDZ,Einsiedeln Railway Station,ZDZ
EBH,El Bayadh,EBH
GCD,Grand Coulee Dam,GCD
ERQ,Elrose Mine,ERQ
XUC,Elverum Railway Station,XUC
QEQ,Embrach/Rorbas Railway Station,QEQ
ZHB,Engelberg Railway Station,ZHB
QYE,Enschede Railway Station,ENS
ERL,Eren Hot Airport,ERL
XIU,Erfurt Hbf Railway Station,ERF
ESA,Esa'Ala,ESA
ZBB,Esbjerg Railway Station,EBJ
XFJ,Eskilstuna C Rail Station,EKT
FAU,Fahud,FAU
XYF,Falkoping C Rail Station,XYF
ZXO,Fauske Railway Station,ZXO
XKN,Finse Railway Station,XKN
XGH,Flam Railway Station,XGH
XEW,Flemingsberg Railway Station,XEW
FIR,Firenze C.M. Raiway Station,FLR
FMU,Florence Municipal,FMU
ZHD,Fluelen Railway Station,ZHD
FOI,Foggia Railway Station,FOG
FBA,Fonte Boa,FBA
QZF,Font-Romeu Bus Station,QZF
QWH,Loveland Bus Station,FNL
FXE,Fort Lauderdale Executive Airport,FLL
ZFT,Fort Lauderdale Railway Station,FLL
JHL,Albian,HZP
YFI,Firebag,HZP
HZP,Horizon,HZP
FSA,CZ Bus Station,FUO
ZRB,Frankfurt Hbf Railway Station,FRA
ZHE,Frauenfeld Railway Station,ZHE
ZBJ,Fredericia Railway Station,ZBJ
XFC,Fredericton Junction Railway Station,XFC
QFH,Frederikshavn Bus Station,QFH
XKF,Fredrikstad Railway Station,XKF
QFB,Freiburg Hbf Railway Station,QFB
ZHF,Fribourg Railway Station,ZHF
ZEE,Fulda Railway Station,ZEE
FVM,Fumawula,FVM
XGW,Gananoque Railway Station,XGW
ZEI,Garmisch-Partenkirchen Railway Station,ZEI
XDD,Gaspe Railway Station,YGP
QYU,Gavle C Railway Station,GVX
ZEJ,Gelsenkirchen Hbf Railway Station,ZEJ
ZHT,Geneva Railway Station,GVA
XHM,Georgetown Railway Station,XHM
ZQY,Giessen Bus Station,ZQY
XGS,Gjerstad Railway Station,XGS
ZYG,Gjovik Railway Station,ZYG
ZHG,Glarus Railway Station,ZHG
ZGG,Glasgow Central Railway Station,GLA
XZC,Glencoe Railway Station,XZC
ZWV,Glenview Railway Station,ZWV
GLB,San Calos Apache,GLB
ZEU,Goettingen Railway Station,ZEU
GKD,Gokceada,GKD
GMO,Gombe Lawanti International Airport,GMO
RGK,Gorno-Altaysk Airport,RGK
ZHH,Gossau SG Railway Station,ZHH
XWL,Goteborg C Railway Station,GOT
XRA,Graasten Bus Station,XRA
YJG,Granada Railway Station,GRX
GCW,Grand Canyon West,GCW
XDO,Grande-Riviere Railway Station,XDO
IDH,Idaho County,IDH
XGM,Grantham Railway Station,XGM
GTP,Grants Pass,GTP
XGY,Grimsby Railway Station,XGY
ZHJ,Grindelwald Railway Station,ZHJ
XKG,Grong Railway Station,XKG
GTZ,Kirawira B,GTZ
ZHK,Gstaad Railway Station,ZHK
ZFK,Guderup Bus Station,ZFK
XIA,Guelph Railway Station,XIA
ZEX,Guetersloh Hbf Railway Station,GUT
GYU,Guyuan Liupanshan Airport,GYU
HPA,Salote Pilolevu,HPA
ZEY,Hagen Hbf Railway Station,ZEY
XUN,Hailey Bus Station,SUN
XKD,Halden Railway Station,XKD
XDG,Halifax Railway Station,YHZ
XWM,Hallsberg Railway Station,XWM
HRI,Mattala Rajapaksa International Airport,HRI
OBZ,Hamburg Bus Station,HAM
ZMB,Hamburg Hbf Railway Station,HAM
ZNB,Hamm Railway Station,ZNB
HDG,Handan Airport,HDG
HBZ,Hannover Bus Station,HAJ
QQH,Harwich Town Rail Station,QQH
HRM,Tilrempt,HRM
HTY,Hatay Airport,HTY
ZWJ,Haugastol Railway Station,ZWJ
ZHL,Heerbrugg Railway Station,ZHL
QYZ,Heerenveen Bus Station,QYZ
QHD,Heidelberg Hbf Railway Station,HDB
XUE,Heimdal Railway Station,XUE
QYH,Hengelo Railway Station,QYH
ZRY,Herning Bus Station,ZRY
XAK,Herning Railway Station,ZRY
XDU,Hervey Railway Station,XDU
XHI,Herzogenaurach Bus Station,XHI
ZHN,Herzogenbuchsee Railway Station,ZHN
HVZ,MA Bus Station,HVZ
JBQ,La Isabela International Airport,SDQ
QYI,Hilversum Railway Station,QYI
XAJ,Hirtshals Bus Station,XAJ
YVH,Hjerkinn Railway Station,YVH
QHJ,Hjorring Bus Station,QHJ
QDI,Dornbirn Bus Station,HOH
HBK,Holbrook Municipal,HBK
XUG,Holmestrand Railway Station,XUG
QWO,Holstebro Bus Station,QWO
HMS,Homeshore,HMS
XHF,Honefoss Railway Station,XHF
XJH,Hong Kong Harbour,HKG
UZM,Hope Bay,UZM
JOJ,Doris Lake,UZM
DHO,Horn River,DHO
ZIL,Horsens Bus Station,ZIL
ZHO,Houston Bus Station,ZHO
HIA,Huai'an Lianshui Airport,HIA
YNH,Hudson Hope,YNH
XUA,Huesca Railway Station,HSK
PPD,Palmas Del Mar,HUC
HUW,Humaita,HUW
XHU,Huntingdon Railway Station,XHU
HTV,Huntsville,HTV
BPM,Begumpet,HYD
IBR,Ibaraki Airport,IBR
IGD,Igdir,IGD
IRM,Igrim,IRM
QLZ,Ikast Bus Station,QLZ
IDY,Ile d'Yeu,IDY
JCN,Incheon Heliport,JCN
XIB,Ingersoll Railway Station,XIB
ZNQ,Ingolstadt Hbf Railway Station,IGS
ZIN,Interlaken Ost Rail Station,ZIN
IRU,Iranamadu SPB,IRU
IBB,General Villamil,IBB
RLR,Relais de la Reine,RLR
XOI,Ischgl Bus Station,XOI
IVI,Isla Viveros,IVI
BVV,Burevestnik AFB,BVV
IWK,Iwakuni Kintaikyo Airport,IWK
IGL,Cigli AB,IZM
JJA,Jajao,JJA
XDH,Jasper Railway Station,YJA
JDG,Jeongseok,JDG
YJW,Jerez Railway Station,XRY
JGD,Jiagedaqi Airport,JGD
JBD,CZ Bus Station,ZBD
JIC,Jinchuan Airport,JIC
JXA,Jixi Airport,JXA
XJL,Joliette Railway Station,XJL
XJQ,Jonquiere Railway Station,XJQ
IZA,Zona da Mata Regional Airport,JDF
KDX,Kadugli,KDX
GGM,Kakamega Airport,GGM
JKL,Kalymnos Island National Airport,JKL
ZHR,Kandersteg Railway Station,ZHR
KGT,Kangding Airport,KGT
JRF,Kalaeloa,JRF
PYK,Payam,PYK
KYY,Karamay Bus Station,KRY
ZIK,Karlovy Vary Bus Station,KLV
ZCC,Baden-Baden Railway Station,FKB
XET,Karlsruhe Bus Station,FKB
ZFY,Katowice Bus Station,KTW
DKA,Katsina,DKA
KVR,Kavalerovo,KVR
VSK,Vista Field,VSK
QOF,Darnitsa Bus Station,IEV
QOH,Hotel Rus Bus Station,IEV
XXN,Kil Railway Station,XXN
XEG,Kingston Railway Station,YGK
NLO,N'dolo,FIH
KCK,Kirensk Airport,KCK
XOH,Kitzbuehel Bus Station,XJS
DKL,Kiwigana Lodge,DKL
QJW,Kjellerup Bus Station,QJW
XJK,Klaipeda Bus Station,PLQ
ZHS,Klosters Railway Station,ZHS
NLN,Kneeland,NLN
ZNV,Koblenz Bus Station,ZNV
ZBT,Kolding Railway Station,ZBT
QJY,Kolobrzeg Bus Station,QJY
XKB,Kongsberg Railway Station,XKB
XZD,Kongsvinger Railway Station,XZD
XXI,Koping Railway Station,XXI
YVK,Koppang Railway Station,YVK
QVY,Kouvola Bus Station,QVY
KKQ,Krasnoselkup,KKQ
ZHU,Kreuzlingen Railway Station,ZHU
XKR,Kristiansand Railway Station,KRS
XKL,Sentral Railway Station,KUL
TJU,Kulyab Airport,TJU
XXV,Kumla Railway Station,XXV
KZR,Zafer Airport,KZR
UKY,Kyoto,UKY
ZHV,La Chaux-de-Fonds Railway Station,ZHV
GGA,La Graciosa Ferry Port,GGA
XEE,Lac Edouard Railway Station,XEE
XEH,Ladysmith Railway Station,XEH
LOO,L'Mekrareg Airport,LOO
CWF,Chennault International.,LCH
LCQ,Lake City,LCQ
ZUK,Lake Cook Road Railway Station,ZUK
LTZ,Lamezia Terme Central Railway Station,SUF
XQL,Lancaster Railway Station,XQL
ZHW,Langenthal Railway Station,ZHW
XEJ,Langford Railway Station,XEJ
LLK,Lankaran International Airport,LLK
XKK,Larvik Railway Station,XKK
LTU,Latur,LTU
XCC,Le Creusot/Montceau TGV Railway Station,XCC
ZJA,Le Locle Railway Station,ZJA
ZLN,Le Mans Railway Station,LME
LCZ,Lecce Railway Station,LCC
ZFC,Bradford Bus Station,LBA
ZLZ,Leeds Bus Station,LBA
QLE,Leeton Bus Station,QLE
QEW,Leicester Railway Station,QEW
XIT,Leipzig Hbf Rail Station,LEJ
LKW,Lekhwair,LKW
XXO,Leksand Railway Station,XXO
ULK,Lensk Airport,ULK
ZJC,Lenzburg Railway Station,ZJC
ZJD,Lenzerheide/Lai Bus Station,ZJD
EEU,Leon Railway Station,LEN
XUH,Levanger Railway Station,XUH
XGX,Levi Bus Station,XGX
LLB,Libo County Libo City Airport,LLB
XQT,Trent Valley Rail Station,XQT
XDB,Europe Railway Station,LIL
XXL,Lillehammer Railway Station,XXL
XKI,Lillestrom Railway Station,XKI
ZNW,Limburg Railway Station,ZNW
QII,Lindau Hbf Railway Station,QII
LQS,Lingshui Railway Station,LQS
ILD,Lleida-Alguaire Airport,ILD
QLQ,Lleida Railway Station,ILD
LLT,Lobito,LLT
ZJI,Locarno Railway Station,ZJI
XQE,Ebbsfleet International Rail Station,LON
QQU,Euston Railway Station,LON
QQK,Kings Cross Rail Station,LON
ZLS,Liverpool St Rail Station,LON
QQP,Paddington Railway Station,LON
SEN,London Southend Airport,LON
QQS,St Pancras International RailSt,LON
XOF,Stratford International Rail Station,LON
XDQ,London Railway Station,YXU
XJR,Lorca Bus Station,XJR
QLO,Los Angeles Ferry Port,LAX
XQI,Loughborough Railway Station,XQI
LVR,Mun. Do Bom Futuro,LVR
QLJ,Lucerne Railway Station,QLJ
ZLU,Ludwigslust Railway Station,ZLU
ZOG,Lueneburg Railway Station,ZOG
LGJ,Lugoj Bus Station,LGJ
XGC,Lund C Railway Station,XGC
ZLV,Luosto Bus Station,ZLV
ZWT,Lutherstadt Wittenberg Railway Station,ZWT
NCP,Cubi Pt NAS,NCP
XUI,Lysaker Railway Station,XUI
ZJL,Lyss Railway Station,ZJL
VAM,Villa International Airport Maamigili,VAM
ZYT,Maastricht Railway Station,MST
XZM,Macau Ferry,MFM
XMZ,Macclesfield Railway Station,XMZ
QMP,FlightLink Bus Station,MCN
XOC,Atocha Railway St.,MAD
XTI,Chamartin Railway St.,MAD
ZMG,Magdeburg Hbf Railway Station,CSO
QMZ,Mainz Hbf Railway Station,QMZ
QCA,Makkah Bus Station,QCA
YJM,Malaga Railway Station,AGP
XFP,Malmo C Railway Station,MMA
XFR,Malmo Syd Railway Station,MMA
VVN,Malvinas,VVN
ZMP,Manchester Bus Station,MAN
QQM,Piccadilly Railway Station,MAN
ZMA,Mansfield Bus Station,ZMA
YMU,Mansons Landing SPB,YMU
RMY,Mariposa-Yosemite,RMY
XQM,Market Harborough Railway Station,XQM
ZYY,Marnardal Railway Station,ZYY
ZJM,Martigny Railway Station,ZJM
YMV,Mary River,YMV
YMH,Mary's Harbour,YMH
XLP,Matapedia Railway Station,XLP
XID,Maxville Railway Station,XID
MFY,Mayfa'ah,MFY
SSY,M'banza Congo,SSY
XOM,Melbourne Ferry Port,MEL
XEK,Melville Railway Station,XEK
ZMR,Merano/Meran Bus Station,ZMR
JJM,Mulika Lodge Airport,JJM
ZBS,Mesa Bus Station,MSC
XZI,Lorraine TGV Rail Station,ETZ
AZP,Atizapan,MEX
TNT,Dade Collier,MIA
JDM,Miami Downtown Heliport,MIA
OPF,Opa-locka Executive Airport,MIA
MPB,Miami Sea Plane Base,MIA
MIO,Miami,MIO
ZMC,Miedzyzdroje Bus Station,ZMC
XNC,Cadorna Railway Station,MIL
IPR,Porta Garibaldi Station,MIL
IMR,Rogoredo Railway Station,MIL
NML,Mildred Lake,NML
ZFH,Milton Keynes Bus Station,KYN
ZOM,Minden Railway Station,ZOM
XEY,Miramichi Railway Station,XEY
XXM,Mjolby Railway Station,XXM
ZMO,Modena Bus Station,ZMO
XUJ,Moelv Railway Station,XUJ
OHE,Mohe Airport,OHE
XDP,Moncton Railway Station,YQM
QMO,Mons Railway Station,QMO
ROF,Yreka Rohrer Field,SIY
VDT,Montevideo Bus Station,MVD
XAX,Dorval Railway Station,YMQ
YMY,Downtown Railway Station,YMQ
ZJP,Montreux Railway Station,ZJP
OHB,Ambohibary,OHB
ZJQ,Morges Railway Station,ZJQ
JQO,Belorussky Railway Station,MOW
XKM,Moss Railway Station,XKM
XQW,Motherwell Railway Station,XQW
GPD,Mount Gordon Mine,GPD
MWX,Muan International Airport,MWX
ZOO,Muelheim an der Ruhr Hbf Railway Station,ZOO
ZPE,Osnabrueck Hbf Rail Station,FMO
UKH,Mukhaizna,UKH
ZMU,Munich Hbf Railway Station,MUC
XOL,Myrdal Railway Station,XOL
YMK,Mys-Kamenny,YMK
QNM,Namur Railway Station,QNM
YCD,Nanaimo Airport,YCD
ZNA,Nanaimo Harbour,YCD
NFF,CZ Bus Station,ZEF
NSZ,Nansha Ferry Port,NSZ
QJZ,Nantes Railway Station,NTE
XIF,Napanee Railway Station,XIF
INP,Naples Central Railway Station,NAP
XWX,Nassjo C Railway Station,XWX
NYT,Nay Pyi Taw Airport,NYT
IGT,Magas Airport,IGT
KDJ,Ndjole-Ville,KDJ
XHL,Nelaug Railway Station,XHL
XUL,Nesbyen Railway Station,XUL
XUM,Neslandsvatn Railway Station,XUM
QNC,Neuchatel Railway Station,QNC
VTM,Nevatim AFB,VTM
XEL,New Carlisle Railway Station,XEL
XEM,New Richmond Railway Station,XEM
XNY,39th Street Ferry,NYC
ZYP,Penn Railway Station,NYC
WTC,World Trade Center,NYC
XNK,North Gate Rail Station,XNK
XNE,Newport Railway Station,XNE
XLV,Niagara Falls Railway Station,XLV
NIU,Niau,NIU
NFO,Mata'aho,NFO
NGK,Nogliki Airport,NGK
XUO,Nordagutu Railway Station,XUO
NMC,Norman's Cay,NMC
XYK,Norrkoping C Rail Station,NRK
XNO,Northallerton Railway Station,XNO
OBK,Sky Harbor,OBK
ZGB,Nottingham Bus Station,NQT
XNM,Nottingham Railway Station,NQT
NPR,Novo Progresso Municipal,NPR
WMI,Warsaw-Modlin Airport,WAW
XNV,Nuneaton Railway Station,XNV
ZAQ,Nuremberg Hbf Railway Station,NUE
NUA,Gregory's Lake,NUA
NYA,Nyagan Airport,NYA
ZIB,Nyborg Railway Station,ZIB
ZAW,Nykobing Mors Bus Station,ZAW
ZIJ,Nykobing Sjaelland Railway Station,ZIJ
ZRN,Nyon Railway Station,ZRN
ARZ,N'zeto,ARZ
ODC,Oakdale,ODC
XOK,Oakville Railway Station,XOK
ZOY,Oberhausen Hbf Railway Station,ZOY
MKI,Mboki,MKI
ZIM,Odense Bus Station,ODE
ZBQ,Odense Railway Station,ODE
ZPA,Offenburg Railway Station,ZPA
OHH,Novostroyka Airport,OHH
ZPD,Oldenburg Railway Station,ZPD
XJC,Olomouc Main Railway Station,OLO
ZJU,Olten Railway Station,ZJU
ONT,Ontario International Airport,ONT
ZGJ,Brugge Railway Station,OST
YOI,Opinaca,YOI
XOD,Oppdal Railway Station,XOD
RGO,Orang,RGO
XWR,Orebro C Railway Station,ORB
FNU,Fenosu,FNU
YLK,Lake Simcoe Regional,YLK
OZL,Orzola Ferry Port,OZL
OSO,Osborne Mine,OSO
ZZN,Nationaltheatret RailS,OSL
XZO,Oslo S Railway Station,OSL
XJV,Ostrava Main Railway Station,OSR
XOR,Otta Railway Station,XOR
XGE,Ottawa Bus Station,YOW
XHG,Ottawa Bus Station,YOW
XDS,Ottawa Railway Station,YOW
QOW,Sam Mbakwe International Airport,QOW
OLL,Ollombo,OLL
QPA,Padova Central Railway Station,QPA
PYY,Pai Airport,PYY
EEP,Pamplona Railway Station,PNA
PYS,Skypark,PYS
XJP,Pardubice Main Railway Station,PED
XFE,Parent Railway Station,XFE
XHP,Gare de l'Est Rail Station,PAR
XJY,Massy TGV Rail Station,PAR
XPB,Parksville Railway Station,XPB
ZSK,Pasewalk Railway Station,ZSK
ZPF,Passau Hbf Railway Station,ZPF
QYT,Paterswolde Bus Station,QYT
QPJ,Pecs Bus Station,PEV
XPF,Penrith Railway Station,XPF
XFG,Perce Railway Station,XFG
QPV,Perisher Valley Bus Station,QPV
XPO,Perth Ferry Port,PER
XVH,Peterborough Railway Station,XVH
PNF,Peterson's Point,PNF
ZFV,Philadelphia Railway Station,PHL
TLY,Plastun Airport,TLY
QPL,Ploiesti Bus Station,QPL
XPX,Pointe-aux-Trembles Railway Station,XPX
XOP,Poitiers Railway Station,PIS
PGZ,Comte Antonio Amilton Beraldo Airport,PGZ
ZJV,Pontresina Railway Station,ZJV
XKP,Porsgrunn Railway Station,XKP
XPH,Port Hope Railway Station,XPH
XFI,Port-Daniel Railway Station,XFI
ZYJ,Porto TP Bus Station,OPO
PCF,Potchefstroom,PCF
AYY,Arugam Bay SPB,AYY
PFL,Florenc Bus Station,PRG
XYJ,Holesovice Railway Station,PRG
XYG,Prague Main Railway Station,PRG
VOD,Vodochody,PRG
LOP,Lombok International Airport,LOP
XII,Prescott Railway Station,XII
XPT,Preston Railway Station,XPT
XDW,Prince Rupert Railway Station,YPR
PXH,Prominent Hill,PXH
GSJ,Puerto San Jose,GSJ
PVB,Punta Del Este Bus Station,PDP
XPY,Pyha Bus Station,XPY
RNM,Qarn Alam,RNM
RQW,West,RQW
JIQ,Qianjiang Wulingshan Airport,JIQ
QHX,Qionghai Railway Station,QHX
YQJ,April Point SPB,YQJ
XLK,Levis Railway Station,YQB
GNF,Gansner Field,GNF
KQT,Qurghonteppa International Airport,KQT
ZXX,Rade Railway Station,ZXX
RAF,Rafaela,RAF
QQR,Ramsgate Railway Station,QQR
ZIR,Randers Railway Station,ZIR
ZJW,Rapperswil Railway Station,ZJW
RRR,Raroia,RRR
ZRW,Rastatt Bus Station,ZRW
ZMQ,Raufoss Railway Station,ZMQ
